from_stop_id,to_stop_id,from_name,to_name,distance_m,travel_time_s,transport_type
101,75,DDD_Arrêt_47,DDD_Arrêt_21,1763.35,317.4,BUS
101,76,DDD_Arrêt_47,DDD_Arrêt_22,1759.78,316.76,BUS
101,79,DDD_Arrêt_47,DDD_Arrêt_25,2374.24,427.36,BUS
101,100,DDD_Arrêt_47,DDD_Arrêt_46,1224.41,220.39,BUS
101,20,DDD_Arrêt_47,Sacré Cœur,432.42,389.18,WALK
101,21,DDD_Arrêt_47,Liberté 5,126.48,113.83,WALK
102,94,DDD_Arrêt_48,DDD_Arrêt_40,2451.48,441.27,BUS
102,96,DDD_Arrêt_48,DDD_Arrêt_42,1828.89,329.2,BUS
102,97,DDD_Arrêt_48,DDD_Arrêt_43,1672.36,301.02,BUS
102,98,DDD_Arrêt_48,DDD_Arrêt_44,896.5,161.37,BUS
102,99,DDD_Arrêt_48,DDD_Arrêt_45,2354.4,423.79,BUS
102,115,DDD_Arrêt_48,DDD_Arrêt_61,1151.51,207.27,BUS
102,116,DDD_Arrêt_48,DDD_Arrêt_62,2229.41,401.29,BUS
102,118,DDD_Arrêt_48,DDD_Arrêt_64,2158.32,388.5,BUS
102,5,DDD_Arrêt_48,Baux Maraîchers,695.95,626.36,WALK
103,88,DDD_Arrêt_49,DDD_Arrêt_34,2460.28,442.85,BUS
103,90,DDD_Arrêt_49,DDD_Arrêt_36,1952.04,351.37,BUS
103,91,DDD_Arrêt_49,DDD_Arrêt_37,1534.98,276.3,BUS
103,92,DDD_Arrêt_49,DDD_Arrêt_38,912.66,164.28,BUS
103,99,DDD_Arrêt_49,DDD_Arrêt_45,982.68,176.88,BUS
103,104,DDD_Arrêt_49,DDD_Arrêt_50,834.71,150.25,BUS
103,105,DDD_Arrêt_49,DDD_Arrêt_51,1452.81,261.51,BUS
103,106,DDD_Arrêt_49,DDD_Arrêt_52,1435.35,258.36,BUS
103,107,DDD_Arrêt_49,DDD_Arrêt_53,2162.68,389.28,BUS
103,115,DDD_Arrêt_49,DDD_Arrêt_61,2407.84,433.41,BUS
103,116,DDD_Arrêt_49,DDD_Arrêt_62,2313.61,416.45,BUS
103,29,DDD_Arrêt_49,Parcelles,748.29,673.46,WALK
103,30,DDD_Arrêt_49,Ndingala,329.82,296.84,WALK
103,31,DDD_Arrêt_49,Golf Sud,659.15,593.23,WALK
104,91,DDD_Arrêt_50,DDD_Arrêt_37,2305.01,414.9,BUS
104,92,DDD_Arrêt_50,DDD_Arrêt_38,1746.16,314.31,BUS
104,99,DDD_Arrêt_50,DDD_Arrêt_45,1554.78,279.86,BUS
104,103,DDD_Arrêt_50,DDD_Arrêt_49,834.71,150.25,BUS
104,105,DDD_Arrêt_50,DDD_Arrêt_51,1038.32,186.9,BUS
104,106,DDD_Arrêt_50,DDD_Arrêt_52,652.5,117.45,BUS
104,107,DDD_Arrêt_50,DDD_Arrêt_53,1339.31,241.08,BUS
104,108,DDD_Arrêt_50,DDD_Arrêt_54,1997.74,359.59,BUS
104,115,DDD_Arrêt_50,DDD_Arrêt_61,1966.79,354.02,BUS
104,116,DDD_Arrêt_50,DDD_Arrêt_62,1578.43,284.12,BUS
104,117,DDD_Arrêt_50,DDD_Arrêt_63,2448.01,440.64,BUS
104,31,DDD_Arrêt_50,Golf Sud,198.97,179.08,WALK
104,32,DDD_Arrêt_50,Dalal Jamm,562.44,506.19,WALK
105,92,DDD_Arrêt_51,DDD_Arrêt_38,2165.76,389.84,BUS
105,99,DDD_Arrêt_51,DDD_Arrêt_45,2406.38,433.15,BUS
105,103,DDD_Arrêt_51,DDD_Arrêt_49,1452.81,261.51,BUS
105,104,DDD_Arrêt_51,DDD_Arrêt_50,1038.32,186.9,BUS
105,106,DDD_Arrêt_51,DDD_Arrêt_52,775.53,139.6,BUS
105,107,DDD_Arrêt_51,DDD_Arrêt_53,1332.52,239.85,BUS
105,108,DDD_Arrêt_51,DDD_Arrêt_54,1442.56,259.66,BUS
105,109,DDD_Arrêt_51,DDD_Arrêt_55,2208.58,397.54,BUS
105,110,DDD_Arrêt_51,DDD_Arrêt_56,2292.33,412.62,BUS
105,116,DDD_Arrêt_51,DDD_Arrêt_62,2209.44,397.7,BUS
105,32,DDD_Arrêt_51,Dalal Jamm,733.1,659.79,WALK
105,33,DDD_Arrêt_51,Fith Mith,639.95,575.95,WALK
106,92,DDD_Arrêt_52,DDD_Arrêt_38,2321.6,417.89,BUS
106,99,DDD_Arrêt_52,DDD_Arrêt_45,2206.4,397.15,BUS
106,103,DDD_Arrêt_52,DDD_Arrêt_49,1435.35,258.36,BUS
106,104,DDD_Arrêt_52,DDD_Arrêt_50,652.5,117.45,BUS
106,105,DDD_Arrêt_52,DDD_Arrêt_51,775.53,139.6,BUS
106,107,DDD_Arrêt_52,DDD_Arrêt_53,749.98,135.0,BUS
106,108,DDD_Arrêt_52,DDD_Arrêt_54,1347.98,242.64,BUS
106,109,DDD_Arrêt_52,DDD_Arrêt_55,2194.34,394.98,BUS
106,110,DDD_Arrêt_52,DDD_Arrêt_56,2084.61,375.23,BUS
106,115,DDD_Arrêt_52,DDD_Arrêt_61,2162.18,389.19,BUS
106,116,DDD_Arrêt_52,DDD_Arrêt_62,1434.65,258.24,BUS
106,117,DDD_Arrêt_52,DDD_Arrêt_63,2018.64,363.36,BUS
106,32,DDD_Arrêt_52,Dalal Jamm,106.88,96.19,WALK
106,33,DDD_Arrêt_52,Fith Mith,437.5,393.75,WALK
107,103,DDD_Arrêt_53,DDD_Arrêt_49,2162.68,389.28,BUS
107,104,DDD_Arrêt_53,DDD_Arrêt_50,1339.31,241.08,BUS
107,105,DDD_Arrêt_53,DDD_Arrêt_51,1332.52,239.85,BUS
107,106,DDD_Arrêt_53,DDD_Arrêt_52,749.98,135.0,BUS
107,108,DDD_Arrêt_53,DDD_Arrêt_54,924.08,166.33,BUS
107,109,DDD_Arrêt_53,DDD_Arrêt_55,1699.2,305.86,BUS
107,110,DDD_Arrêt_53,DDD_Arrêt_56,1450.53,261.09,BUS
107,111,DDD_Arrêt_53,DDD_Arrêt_57,1878.36,338.1,BUS
107,112,DDD_Arrêt_53,DDD_Arrêt_58,2378.52,428.13,BUS
107,115,DDD_Arrêt_53,DDD_Arrêt_61,2178.64,392.16,BUS
107,116,DDD_Arrêt_53,DDD_Arrêt_62,1179.6,212.33,BUS
107,117,DDD_Arrêt_53,DDD_Arrêt_63,1344.83,242.07,BUS
107,118,DDD_Arrêt_53,DDD_Arrêt_64,2131.48,383.67,BUS
107,119,DDD_Arrêt_53,DDD_Arrêt_65,2262.27,407.21,BUS
107,33,DDD_Arrêt_53,Fith Mith,698.72,628.85,WALK
107,34,DDD_Arrêt_53,Golf Nord,523.11,470.8,WALK
108,104,DDD_Arrêt_54,DDD_Arrêt_50,1997.74,359.59,BUS
108,105,DDD_Arrêt_54,DDD_Arrêt_51,1442.56,259.66,BUS
108,106,DDD_Arrêt_54,DDD_Arrêt_52,1347.98,242.64,BUS
108,107,DDD_Arrêt_54,DDD_Arrêt_53,924.08,166.33,BUS
108,109,DDD_Arrêt_54,DDD_Arrêt_55,846.38,152.35,BUS
108,110,DDD_Arrêt_54,DDD_Arrêt_56,853.15,153.57,BUS
108,111,DDD_Arrêt_54,DDD_Arrêt_57,1485.88,267.46,BUS
108,112,DDD_Arrêt_54,DDD_Arrêt_58,2091.96,376.55,BUS
108,113,DDD_Arrêt_54,DDD_Arrêt_59,2474.35,445.38,BUS
108,116,DDD_Arrêt_54,DDD_Arrêt_62,2071.62,372.89,BUS
108,117,DDD_Arrêt_54,DDD_Arrêt_63,1824.61,328.43,BUS
108,34,DDD_Arrêt_54,Golf Nord,406.08,365.47,WALK
108,35,DDD_Arrêt_54,Gueule Tapée,774.44,697.0,WALK
109,105,DDD_Arrêt_55,DDD_Arrêt_51,2208.58,397.54,BUS
109,106,DDD_Arrêt_55,DDD_Arrêt_52,2194.34,394.98,BUS
109,107,DDD_Arrêt_55,DDD_Arrêt_53,1699.2,305.86,BUS
109,108,DDD_Arrêt_55,DDD_Arrêt_54,846.38,152.35,BUS
109,110,DDD_Arrêt_55,DDD_Arrêt_56,553.39,99.61,BUS
109,111,DDD_Arrêt_55,DDD_Arrêt_57,1107.72,199.39,BUS
109,112,DDD_Arrêt_55,DDD_Arrêt_58,1692.4,304.63,BUS
109,113,DDD_Arrêt_55,DDD_Arrêt_59,1748.2,314.68,BUS
109,114,DDD_Arrêt_55,DDD_Arrêt_60,2408.02,433.44,BUS
109,117,DDD_Arrêt_55,DDD_Arrêt_63,2166.41,389.95,BUS
110,105,DDD_Arrêt_56,DDD_Arrêt_51,2292.33,412.62,BUS
110,106,DDD_Arrêt_56,DDD_Arrêt_52,2084.61,375.23,BUS
110,107,DDD_Arrêt_56,DDD_Arrêt_53,1450.53,261.09,BUS
110,108,DDD_Arrêt_56,DDD_Arrêt_54,853.15,153.57,BUS
110,109,DDD_Arrêt_56,DDD_Arrêt_55,553.39,99.61,BUS
110,111,DDD_Arrêt_56,DDD_Arrêt_57,659.98,118.8,BUS
110,112,DDD_Arrêt_56,DDD_Arrêt_58,1275.19,229.53,BUS
110,113,DDD_Arrêt_56,DDD_Arrêt_59,1652.12,297.38,BUS
110,114,DDD_Arrêt_56,DDD_Arrêt_60,2109.63,379.73,BUS
110,116,DDD_Arrêt_56,DDD_Arrêt_62,2347.81,422.61,BUS
110,117,DDD_Arrêt_56,DDD_Arrêt_63,1642.36,295.62,BUS
110,119,DDD_Arrêt_56,DDD_Arrêt_65,2272.63,409.07,BUS
110,120,DDD_Arrêt_56,DDD_Arrêt_66,2141.45,385.46,BUS
110,35,DDD_Arrêt_56,Gueule Tapée,572.35,515.11,WALK
111,107,DDD_Arrêt_57,DDD_Arrêt_53,1878.36,338.1,BUS
111,108,DDD_Arrêt_57,DDD_Arrêt_54,1485.88,267.46,BUS
111,109,DDD_Arrêt_57,DDD_Arrêt_55,1107.72,199.39,BUS
111,110,DDD_Arrêt_57,DDD_Arrêt_56,659.98,118.8,BUS
111,112,DDD_Arrêt_57,DDD_Arrêt_58,615.23,110.74,BUS
111,113,DDD_Arrêt_57,DDD_Arrêt_59,1232.44,221.84,BUS
111,114,DDD_Arrêt_57,DDD_Arrêt_60,1482.56,266.86,BUS
111,117,DDD_Arrêt_57,DDD_Arrêt_63,1546.45,278.36,BUS
111,119,DDD_Arrêt_57,DDD_Arrêt_65,1917.66,345.18,BUS
111,120,DDD_Arrêt_57,DDD_Arrêt_66,1512.61,272.27,BUS
111,126,DDD_Arrêt_57,DDD_Arrêt_72,2464.52,443.61,BUS
111,36,DDD_Arrêt_57,Préfecture de Guédiawaye,781.86,703.67,WALK
112,107,DDD_Arrêt_58,DDD_Arrêt_53,2378.52,428.13,BUS
112,108,DDD_Arrêt_58,DDD_Arrêt_54,2091.96,376.55,BUS
112,109,DDD_Arrêt_58,DDD_Arrêt_55,1692.4,304.63,BUS
112,110,DDD_Arrêt_58,DDD_Arrêt_56,1275.19,229.53,BUS
112,111,DDD_Arrêt_58,DDD_Arrêt_57,615.23,110.74,BUS
112,113,DDD_Arrêt_58,DDD_Arrêt_59,1077.09,193.88,BUS
112,114,DDD_Arrêt_58,DDD_Arrêt_60,935.55,168.4,BUS
112,117,DDD_Arrêt_58,DDD_Arrêt_63,1706.49,307.17,BUS
112,119,DDD_Arrêt_58,DDD_Arrêt_65,1760.5,316.89,BUS
112,120,DDD_Arrêt_58,DDD_Arrêt_66,968.56,174.34,BUS
112,121,DDD_Arrêt_58,DDD_Arrêt_67,2453.05,441.55,BUS
112,126,DDD_Arrêt_58,DDD_Arrêt_72,1937.15,348.69,BUS
112,127,DDD_Arrêt_58,DDD_Arrêt_73,1995.68,359.22,BUS
113,108,DDD_Arrêt_59,DDD_Arrêt_54,2474.35,445.38,BUS
113,109,DDD_Arrêt_59,DDD_Arrêt_55,1748.2,314.68,BUS
113,110,DDD_Arrêt_59,DDD_Arrêt_56,1652.12,297.38,BUS
113,111,DDD_Arrêt_59,DDD_Arrêt_57,1232.44,221.84,BUS
113,112,DDD_Arrêt_59,DDD_Arrêt_58,1077.09,193.88,BUS
113,114,DDD_Arrêt_59,DDD_Arrêt_60,952.49,171.45,BUS
113,120,DDD_Arrêt_59,DDD_Arrêt_66,1825.46,328.58,BUS
113,127,DDD_Arrêt_59,DDD_Arrêt_73,2249.76,404.96,BUS
114,109,DDD_Arrêt_60,DDD_Arrêt_55,2408.02,433.44,BUS
114,110,DDD_Arrêt_60,DDD_Arrêt_56,2109.63,379.73,BUS
114,111,DDD_Arrêt_60,DDD_Arrêt_57,1482.56,266.86,BUS
114,112,DDD_Arrêt_60,DDD_Arrêt_58,935.55,168.4,BUS
114,113,DDD_Arrêt_60,DDD_Arrêt_59,952.49,171.45,BUS
114,119,DDD_Arrêt_60,DDD_Arrêt_65,2366.88,426.04,BUS
114,120,DDD_Arrêt_60,DDD_Arrêt_66,1096.58,197.38,BUS
114,126,DDD_Arrêt_60,DDD_Arrêt_72,1845.54,332.2,BUS
114,127,DDD_Arrêt_60,DDD_Arrêt_73,1313.27,236.39,BUS
115,98,DDD_Arrêt_61,DDD_Arrêt_44,2041.38,367.45,BUS
115,99,DDD_Arrêt_61,DDD_Arrêt_45,2237.26,402.71,BUS
115,102,DDD_Arrêt_61,DDD_Arrêt_48,1151.51,207.27,BUS
115,103,DDD_Arrêt_61,DDD_Arrêt_49,2407.84,433.41,BUS
115,104,DDD_Arrêt_61,DDD_Arrêt_50,1966.79,354.02,BUS
115,106,DDD_Arrêt_61,DDD_Arrêt_52,2162.18,389.19,BUS
115,107,DDD_Arrêt_61,DDD_Arrêt_53,2178.64,392.16,BUS
115,116,DDD_Arrêt_61,DDD_Arrêt_62,1078.55,194.14,BUS
115,117,DDD_Arrêt_61,DDD_Arrêt_63,2106.71,379.21,BUS
115,118,DDD_Arrêt_61,DDD_Arrêt_64,1252.6,225.47,BUS
115,121,DDD_Arrêt_61,DDD_Arrêt_67,2367.67,426.18,BUS
116,102,DDD_Arrêt_62,DDD_Arrêt_48,2229.41,401.29,BUS
116,103,DDD_Arrêt_62,DDD_Arrêt_49,2313.61,416.45,BUS
116,104,DDD_Arrêt_62,DDD_Arrêt_50,1578.43,284.12,BUS
116,105,DDD_Arrêt_62,DDD_Arrêt_51,2209.44,397.7,BUS
116,106,DDD_Arrêt_62,DDD_Arrêt_52,1434.65,258.24,BUS
116,107,DDD_Arrêt_62,DDD_Arrêt_53,1179.6,212.33,BUS
116,108,DDD_Arrêt_62,DDD_Arrêt_54,2071.62,372.89,BUS
116,110,DDD_Arrêt_62,DDD_Arrêt_56,2347.81,422.61,BUS
116,115,DDD_Arrêt_62,DDD_Arrêt_61,1078.55,194.14,BUS
116,117,DDD_Arrêt_62,DDD_Arrêt_63,1160.49,208.89,BUS
116,118,DDD_Arrêt_62,DDD_Arrêt_64,1088.96,196.01,BUS
116,119,DDD_Arrêt_62,DDD_Arrêt_65,1844.06,331.93,BUS
116,121,DDD_Arrêt_62,DDD_Arrêt_67,2006.5,361.17,BUS
117,104,DDD_Arrêt_63,DDD_Arrêt_50,2448.01,440.64,BUS
117,106,DDD_Arrêt_63,DDD_Arrêt_52,2018.64,363.36,BUS
117,107,DDD_Arrêt_63,DDD_Arrêt_53,1344.83,242.07,BUS
117,108,DDD_Arrêt_63,DDD_Arrêt_54,1824.61,328.43,BUS
117,109,DDD_Arrêt_63,DDD_Arrêt_55,2166.41,389.95,BUS
117,110,DDD_Arrêt_63,DDD_Arrêt_56,1642.36,295.62,BUS
117,111,DDD_Arrêt_63,DDD_Arrêt_57,1546.45,278.36,BUS
117,112,DDD_Arrêt_63,DDD_Arrêt_58,1706.49,307.17,BUS
117,115,DDD_Arrêt_63,DDD_Arrêt_61,2106.71,379.21,BUS
117,116,DDD_Arrêt_63,DDD_Arrêt_62,1160.49,208.89,BUS
117,118,DDD_Arrêt_63,DDD_Arrêt_64,1287.96,231.83,BUS
117,119,DDD_Arrêt_63,DDD_Arrêt_65,917.45,165.14,BUS
117,120,DDD_Arrêt_63,DDD_Arrêt_66,1809.17,325.65,BUS
117,121,DDD_Arrêt_63,DDD_Arrêt_67,1439.26,259.07,BUS
117,122,DDD_Arrêt_63,DDD_Arrêt_68,2168.29,390.29,BUS
117,126,DDD_Arrêt_63,DDD_Arrêt_72,2347.44,422.54,BUS
117,36,DDD_Arrêt_63,Préfecture de Guédiawaye,764.87,688.38,WALK
118,102,DDD_Arrêt_64,DDD_Arrêt_48,2158.32,388.5,BUS
118,107,DDD_Arrêt_64,DDD_Arrêt_53,2131.48,383.67,BUS
118,115,DDD_Arrêt_64,DDD_Arrêt_61,1252.6,225.47,BUS
118,116,DDD_Arrêt_64,DDD_Arrêt_62,1088.96,196.01,BUS
118,117,DDD_Arrêt_64,DDD_Arrêt_63,1287.96,231.83,BUS
118,119,DDD_Arrêt_64,DDD_Arrêt_65,1333.4,240.01,BUS
118,121,DDD_Arrêt_64,DDD_Arrêt_67,1117.45,201.14,BUS
118,122,DDD_Arrêt_64,DDD_Arrêt_68,1667.33,300.12,BUS
118,123,DDD_Arrêt_64,DDD_Arrêt_69,2088.8,375.98,BUS
118,6,DDD_Arrêt_64,Pikine,514.99,463.49,WALK
119,107,DDD_Arrêt_65,DDD_Arrêt_53,2262.27,407.21,BUS
119,110,DDD_Arrêt_65,DDD_Arrêt_56,2272.63,409.07,BUS
119,111,DDD_Arrêt_65,DDD_Arrêt_57,1917.66,345.18,BUS
119,112,DDD_Arrêt_65,DDD_Arrêt_58,1760.5,316.89,BUS
119,114,DDD_Arrêt_65,DDD_Arrêt_60,2366.88,426.04,BUS
119,116,DDD_Arrêt_65,DDD_Arrêt_62,1844.06,331.93,BUS
119,117,DDD_Arrêt_65,DDD_Arrêt_63,917.45,165.14,BUS
119,118,DDD_Arrêt_65,DDD_Arrêt_64,1333.4,240.01,BUS
119,120,DDD_Arrêt_65,DDD_Arrêt_66,1346.83,242.43,BUS
119,121,DDD_Arrêt_65,DDD_Arrêt_67,710.38,127.87,BUS
119,122,DDD_Arrêt_65,DDD_Arrêt_68,1362.35,245.22,BUS
119,123,DDD_Arrêt_65,DDD_Arrêt_69,1983.08,356.95,BUS
119,125,DDD_Arrêt_65,DDD_Arrêt_71,2108.28,379.49,BUS
119,126,DDD_Arrêt_65,DDD_Arrêt_72,1550.76,279.14,BUS
119,7,DDD_Arrêt_65,Thiaroye,336.5,302.85,WALK
120,110,DDD_Arrêt_66,DDD_Arrêt_56,2141.45,385.46,BUS
120,111,DDD_Arrêt_66,DDD_Arrêt_57,1512.61,272.27,BUS
120,112,DDD_Arrêt_66,DDD_Arrêt_58,968.56,174.34,BUS
120,113,DDD_Arrêt_66,DDD_Arrêt_59,1825.46,328.58,BUS
120,114,DDD_Arrêt_66,DDD_Arrêt_60,1096.58,197.38,BUS
120,117,DDD_Arrêt_66,DDD_Arrêt_63,1809.17,325.65,BUS
120,119,DDD_Arrêt_66,DDD_Arrêt_65,1346.83,242.43,BUS
120,121,DDD_Arrêt_66,DDD_Arrêt_67,1895.33,341.16,BUS
120,122,DDD_Arrêt_66,DDD_Arrêt_68,2249.32,404.88,BUS
120,125,DDD_Arrêt_66,DDD_Arrêt_71,1916.44,344.96,BUS
120,126,DDD_Arrêt_66,DDD_Arrêt_72,968.59,174.35,BUS
120,127,DDD_Arrêt_66,DDD_Arrêt_73,1359.24,244.66,BUS
121,112,DDD_Arrêt_67,DDD_Arrêt_58,2453.05,441.55,BUS
121,115,DDD_Arrêt_67,DDD_Arrêt_61,2367.67,426.18,BUS
121,116,DDD_Arrêt_67,DDD_Arrêt_62,2006.5,361.17,BUS
121,117,DDD_Arrêt_67,DDD_Arrêt_63,1439.26,259.07,BUS
121,118,DDD_Arrêt_67,DDD_Arrêt_64,1117.45,201.14,BUS
121,119,DDD_Arrêt_67,DDD_Arrêt_65,710.38,127.87,BUS
121,120,DDD_Arrêt_67,DDD_Arrêt_66,1895.33,341.16,BUS
121,122,DDD_Arrêt_67,DDD_Arrêt_68,732.03,131.77,BUS
121,123,DDD_Arrêt_67,DDD_Arrêt_69,1327.58,238.96,BUS
121,125,DDD_Arrêt_67,DDD_Arrêt_71,1966.52,353.97,BUS
121,126,DDD_Arrêt_67,DDD_Arrêt_72,1744.54,314.02,BUS
121,7,DDD_Arrêt_67,Thiaroye,494.95,445.45,WALK
122,117,DDD_Arrêt_68,DDD_Arrêt_63,2168.29,390.29,BUS
122,118,DDD_Arrêt_68,DDD_Arrêt_64,1667.33,300.12,BUS
122,119,DDD_Arrêt_68,DDD_Arrêt_65,1362.35,245.22,BUS
122,120,DDD_Arrêt_68,DDD_Arrêt_66,2249.32,404.88,BUS
122,121,DDD_Arrêt_68,DDD_Arrêt_67,732.03,131.77,BUS
122,123,DDD_Arrêt_68,DDD_Arrêt_69,621.63,111.89,BUS
122,124,DDD_Arrêt_68,DDD_Arrêt_70,2175.47,391.59,BUS
122,125,DDD_Arrêt_68,DDD_Arrêt_71,1599.32,287.88,BUS
122,126,DDD_Arrêt_68,DDD_Arrêt_72,1759.67,316.74,BUS
123,118,DDD_Arrêt_69,DDD_Arrêt_64,2088.8,375.98,BUS
123,119,DDD_Arrêt_69,DDD_Arrêt_65,1983.08,356.95,BUS
123,121,DDD_Arrêt_69,DDD_Arrêt_67,1327.58,238.96,BUS
123,122,DDD_Arrêt_69,DDD_Arrêt_68,621.63,111.89,BUS
123,124,DDD_Arrêt_69,DDD_Arrêt_70,1960.54,352.9,BUS
123,125,DDD_Arrêt_69,DDD_Arrêt_71,1749.07,314.83,BUS
123,126,DDD_Arrêt_69,DDD_Arrêt_72,2182.49,392.85,BUS
124,122,DDD_Arrêt_70,DDD_Arrêt_68,2175.47,391.59,BUS
124,123,DDD_Arrêt_70,DDD_Arrêt_69,1960.54,352.9,BUS
124,125,DDD_Arrêt_70,DDD_Arrêt_71,1163.73,209.47,BUS
124,126,DDD_Arrêt_70,DDD_Arrêt_72,2113.66,380.46,BUS
125,119,DDD_Arrêt_71,DDD_Arrêt_65,2108.28,379.49,BUS
125,120,DDD_Arrêt_71,DDD_Arrêt_66,1916.44,344.96,BUS
125,121,DDD_Arrêt_71,DDD_Arrêt_67,1966.52,353.97,BUS
125,122,DDD_Arrêt_71,DDD_Arrêt_68,1599.32,287.88,BUS
125,123,DDD_Arrêt_71,DDD_Arrêt_69,1749.07,314.83,BUS
125,124,DDD_Arrêt_71,DDD_Arrêt_70,1163.73,209.47,BUS
125,126,DDD_Arrêt_71,DDD_Arrêt_72,952.59,171.47,BUS
125,127,DDD_Arrêt_71,DDD_Arrêt_73,1865.62,335.81,BUS
126,111,DDD_Arrêt_72,DDD_Arrêt_57,2464.52,443.61,BUS
126,112,DDD_Arrêt_72,DDD_Arrêt_58,1937.15,348.69,BUS
126,114,DDD_Arrêt_72,DDD_Arrêt_60,1845.54,332.2,BUS
126,117,DDD_Arrêt_72,DDD_Arrêt_63,2347.44,422.54,BUS
126,119,DDD_Arrêt_72,DDD_Arrêt_65,1550.76,279.14,BUS
126,120,DDD_Arrêt_72,DDD_Arrêt_66,968.59,174.35,BUS
126,121,DDD_Arrêt_72,DDD_Arrêt_67,1744.54,314.02,BUS
126,122,DDD_Arrêt_72,DDD_Arrêt_68,1759.67,316.74,BUS
126,123,DDD_Arrêt_72,DDD_Arrêt_69,2182.49,392.85,BUS
126,124,DDD_Arrêt_72,DDD_Arrêt_70,2113.66,380.46,BUS
126,125,DDD_Arrêt_72,DDD_Arrêt_71,952.59,171.47,BUS
126,127,DDD_Arrêt_72,DDD_Arrêt_73,1260.36,226.86,BUS
127,112,DDD_Arrêt_73,DDD_Arrêt_58,1995.68,359.22,BUS
127,113,DDD_Arrêt_73,DDD_Arrêt_59,2249.76,404.96,BUS
127,114,DDD_Arrêt_73,DDD_Arrêt_60,1313.27,236.39,BUS
127,120,DDD_Arrêt_73,DDD_Arrêt_66,1359.24,244.66,BUS
127,125,DDD_Arrêt_73,DDD_Arrêt_71,1865.62,335.81,BUS
127,126,DDD_Arrêt_73,DDD_Arrêt_72,1260.36,226.86,BUS
128,129,DDD_Arrêt_74,DDD_Arrêt_75,1545.85,278.25,BUS
128,130,DDD_Arrêt_74,DDD_Arrêt_76,2077.9,374.02,BUS
128,131,DDD_Arrêt_74,DDD_Arrêt_77,1776.49,319.77,BUS
128,132,DDD_Arrêt_74,DDD_Arrêt_78,1975.62,355.61,BUS
128,133,DDD_Arrêt_74,DDD_Arrêt_79,1080.11,194.42,BUS
128,134,DDD_Arrêt_74,DDD_Arrêt_80,580.55,104.5,BUS
128,135,DDD_Arrêt_74,DDD_Arrêt_81,1284.82,231.27,BUS
128,136,DDD_Arrêt_74,DDD_Arrêt_82,1435.16,258.33,BUS
129,128,DDD_Arrêt_75,DDD_Arrêt_74,1545.85,278.25,BUS
129,130,DDD_Arrêt_75,DDD_Arrêt_76,1155.11,207.92,BUS
129,131,DDD_Arrêt_75,DDD_Arrêt_77,1562.19,281.19,BUS
129,132,DDD_Arrêt_75,DDD_Arrêt_78,1164.79,209.66,BUS
129,133,DDD_Arrêt_75,DDD_Arrêt_79,1681.17,302.61,BUS
129,134,DDD_Arrêt_75,DDD_Arrêt_80,1817.0,327.06,BUS
129,135,DDD_Arrêt_75,DDD_Arrêt_81,2422.28,436.01,BUS
129,136,DDD_Arrêt_75,DDD_Arrêt_82,1237.47,222.74,BUS
130,128,DDD_Arrêt_76,DDD_Arrêt_74,2077.9,374.02,BUS
130,129,DDD_Arrêt_76,DDD_Arrêt_75,1155.11,207.92,BUS
130,132,DDD_Arrêt_76,DDD_Arrêt_78,2307.05,415.27,BUS
130,134,DDD_Arrêt_76,DDD_Arrêt_80,2011.97,362.16,BUS
130,135,DDD_Arrêt_76,DDD_Arrêt_81,2328.84,419.19,BUS
130,136,DDD_Arrêt_76,DDD_Arrêt_82,796.19,143.31,BUS
131,128,DDD_Arrêt_77,DDD_Arrêt_74,1776.49,319.77,BUS
131,129,DDD_Arrêt_77,DDD_Arrêt_75,1562.19,281.19,BUS
131,132,DDD_Arrêt_77,DDD_Arrêt_78,664.59,119.63,BUS
131,133,DDD_Arrêt_77,DDD_Arrêt_79,871.43,156.86,BUS
131,134,DDD_Arrêt_77,DDD_Arrêt_80,2340.56,421.3,BUS
132,128,DDD_Arrêt_78,DDD_Arrêt_74,1975.62,355.61,BUS
132,129,DDD_Arrêt_78,DDD_Arrêt_75,1164.79,209.66,BUS
132,130,DDD_Arrêt_78,DDD_Arrêt_76,2307.05,415.27,BUS
132,131,DDD_Arrêt_78,DDD_Arrêt_77,664.59,119.63,BUS
132,133,DDD_Arrêt_78,DDD_Arrêt_79,1364.84,245.67,BUS
132,134,DDD_Arrêt_78,DDD_Arrêt_80,2472.6,445.07,BUS
132,136,DDD_Arrêt_78,DDD_Arrêt_82,2337.8,420.8,BUS
133,128,DDD_Arrêt_79,DDD_Arrêt_74,1080.11,194.42,BUS
133,129,DDD_Arrêt_79,DDD_Arrêt_75,1681.17,302.61,BUS
133,131,DDD_Arrêt_79,DDD_Arrêt_77,871.43,156.86,BUS
133,132,DDD_Arrêt_79,DDD_Arrêt_78,1364.84,245.67,BUS
133,134,DDD_Arrêt_79,DDD_Arrêt_80,1658.56,298.54,BUS
133,135,DDD_Arrêt_79,DDD_Arrêt_81,2345.5,422.19,BUS
133,136,DDD_Arrêt_79,DDD_Arrêt_82,2249.38,404.89,BUS
134,128,DDD_Arrêt_80,DDD_Arrêt_74,580.55,104.5,BUS
134,129,DDD_Arrêt_80,DDD_Arrêt_75,1817.0,327.06,BUS
134,130,DDD_Arrêt_80,DDD_Arrêt_76,2011.97,362.16,BUS
134,131,DDD_Arrêt_80,DDD_Arrêt_77,2340.56,421.3,BUS
